id;tweets;date;user_location;img_url;media_type;likes;retweets;texto_limpio;links;hashtags;mentions;emojis;hora;pp;cluster;sentiment
1399885921961615362;Lana Rhoades embarazada,falta que boca salga campeón de la libertadores y cerramos otro año que ni dios se lo imaginaba;2021-06-02 00:29:47;;;;0;0;Lana Rhoades embarazada,falta que boca salga campeón de la libertadores y cerramos otro año que ni dios se lo imaginaba;[];[];[];[];2021-06-02 00:00:00;embarazada falta boca salga campeón libertadores cerramos año dios imaginaba;1;0,0
1399885861630713858;"*Lana rhoades sale embarazada*

Las oficinas de brazzers: https://t.co/Ur4pxtozvV";2021-06-02 00:29:32;;http://pbs.twimg.com/media/E21kxYrWEAcbtvD.jpg;photo;7885;1035;"*Lana rhoades sale embarazada*

Las oficinas de brazzers: ";['https://t.co/Ur4pxtozvV'];[];[];[];2021-06-02 00:00:00;sale embarazada oficinas brazzers;1;0,187
1399885849047805953;Ya empezamos a ver los efectos de él Cruz Azul Campeón, Lana Rhoades está embarazada.;2021-06-02 00:29:29;En el ombligo de la luna.;;;0;0;Ya empezamos a ver los efectos de él Cruz Azul Campeón, Lana Rhoades está embarazada.;[];[];[];[];2021-06-02 00:00:00;empezamos ver efectos cruz azul campeón embarazada;1;0,074
1399885808874790912;lana rhoades esta en tendencias en colombia lol;2021-06-02 00:29:20;;;;1;0;lana rhoades esta en tendencias en colombia lol;[];[];[];[];2021-06-02 00:00:00;tendencias colombia lol;1;0,331
1399885782710734850;A Lana Rhoades la controlo la avaricia. ):;2021-06-02 00:29:13;Méjico.;;;1;0;A Lana Rhoades la controlo la avaricia. ):;[];[];[];[];2021-06-02 00:00:00;controlo avaricia;1;0,45
1399885762083098628;Lana Rhoades, acaba de confirmar que está embarazada, es un día muy triste para todos los mortales;2021-06-02 00:29:08;;;;2;0;Lana Rhoades, acaba de confirmar que está embarazada, es un día muy triste para todos los mortales;[];[];[];[];2021-06-02 00:00:00;acaba confirmar embarazada día triste mortales;1;0,281
1399885736825008130;estoy muy feliz por la maternidad deseada de lana rhoades, merece lo mejor;2021-06-02 00:29:02;;;;14;1;estoy muy feliz por la maternidad deseada de lana rhoades, merece lo mejor;[];[];[];[];2021-06-02 00:00:00;feliz maternidad deseada merece mejor;1;0,572
1399885631539449856;Lana Rhoades anunció que está embarazada. Las consecuencias de que el Cruz Azul haya ganado se están empezando a manifestar. https://t.co/mDq4kryMqY;2021-06-02 00:28:37;;http://pbs.twimg.com/media/E21kj2OX0AMJKci.jpg;photo;50;3;Lana Rhoades anunció que está embarazada. Las consecuencias de que el Cruz Azul haya ganado se están empezando a manifestar. ;['https://t.co/mDq4kryMqY'];[];[];[];2021-06-02 00:00:00;anunció embarazada consecuencias cruz azul ganado empezando manifestar;1;0,001
1399885557799477254;"¡TODO ES TU CULPA DE PETRO! 

Lana Rhoades está embarazada. https://t.co/x1e3o8p5AM";2021-06-02 00:28:20;Leticia, Colombia;http://pbs.twimg.com/media/E21kfwAWQAUzufB.jpg;photo;90;15;"¡TODO ES TU CULPA DE PETRO! 

Lana Rhoades está embarazada. ";['https://t.co/x1e3o8p5AM'];[];[];[];2021-06-02 00:00:00;culpa petro embarazada;1;0,133
1399885509405650944;Gente me quiero matar... Embarazaron a Lana Rhoades https://t.co/AFLyPlzPzF;2021-06-02 00:28:08;;http://pbs.twimg.com/media/E21kc2qWYAIKm78.jpg;photo;1;0;Gente me quiero matar... Embarazaron a Lana Rhoades ;['https://t.co/AFLyPlzPzF'];[];[];[];2021-06-02 00:00:00;gente quiero matar embarazaron;1;0,137
1399885431441920001;Increíble el efecto mariposa de estos días, empezamos con que Auron reza por Cruz Azul y gana, para rematar con que Lana Rhoades está embarazada, Dios mío flipo.;2021-06-02 00:27:50;Coahuila de Zaragoza, México;;;0;0;Increíble el efecto mariposa de estos días, empezamos con que Auron reza por Cruz Azul y gana, para rematar con que Lana Rhoades está embarazada, Dios mío flipo.;[];[];[];[];2021-06-02 00:00:00;increíble efecto mariposa días empezamos auron reza cruz azul gana rematar embarazada dios flipo;1;0,428
1399885418036871172;Sjjsjask lana rhoades va a tener un pibe y se va a hacer el ADN con más de 200 tipos;2021-06-02 00:27:46;la pampa, aunque no viva nadie;;;13;0;Sjjsjask lana rhoades va a tener un pibe y se va a hacer el ADN con más de 200 tipos;[];[];[];[];2021-06-02 00:00:00;sjjsjask va tener pibe va hacer adn tipos;1;0,001
1399885073948753928;Lana rhoades no debería estar embarazada 🥺;2021-06-02 00:26:24;Benito Juárez, Quintana Roo;;;2;1;Lana rhoades no debería estar embarazada 🥺;[];[];[];['🥺'];2021-06-02 00:00:00;debería embarazada;1;0,064
1399885005564829700;Lana Rhoades embarazada, momento triste.;2021-06-02 00:26:08;;;;0;0;Lana Rhoades embarazada, momento triste.;[];[];[];[];2021-06-02 00:00:00;embarazada momento triste;1;0,064
1399884972799021058;me da tanto asco ver a todos los porneros mamando y haciendo chistes súper fuera de lugar por el embarazo de Lana Rhoades,, extinganse xfa;2021-06-02 00:26:00;"❝멈춰서도 괜찮아
아무 이유도 모르는 채 달릴 필요 없어
꿈이 없어도 괜찮아
잠시 행복을 느낄 내 순간들이 있다면
멈춰서도 괜찮아
이젠 목적도 모르는 채 달리지 않아
꿈이 없어도 괜찮아
네가 내뱉는 모든 호흡은 이미 낙원에❞";;;3;0;me da tanto asco ver a todos los porneros mamando y haciendo chistes súper fuera de lugar por el embarazo de Lana Rhoades,, extinganse xfa;[];[];[];[];2021-06-02 00:00:00;da asco ver porneros mamando haciendo chistes súper lugar embarazo extinganse xfa;1;0,02
1399884931619295237;Lana Rhoades embarazada... Ya sabia yo que la victoria del Cruz Azul era por algo https://t.co/oZ0l5WAmWe;2021-06-02 00:25:50;Venezuela;http://pbs.twimg.com/media/E21jjpAXoAEld11.jpg;photo;1647;125;Lana Rhoades embarazada... Ya sabia yo que la victoria del Cruz Azul era por algo ;['https://t.co/oZ0l5WAmWe'];[];[];[];2021-06-02 00:00:00;embarazada sabia victoria cruz azul;1;0,016
1399884858051248129;Los cabrones diciendo que Lana Rhoades va a tener videos porno embarazada, si saben todo el daño que le hizo la industria del porno? Si saben que ya no está en eso? Aparte súper misóginos y machistas sus comentarios no mamen, enfermos.;2021-06-02 00:25:33;;;;3;1;Los cabrones diciendo que Lana Rhoades va a tener videos porno embarazada, si saben todo el daño que le hizo la industria del porno? Si saben que ya no está en eso? Aparte súper misóginos y machistas sus comentarios no mamen, enfermos.;[];[];[];[];2021-06-02 00:00:00;cabrones diciendo va tener videos porno embarazada si saben daño hizo industria porno si saben aparte súper misóginos machistas comentarios mamen enfermos;1;0,0
1399884804213161992;"Qpd con los vatos que se ponen ""mal"" y hacen chistes sobre el embarazo de lana Rhoades como si les afectara??? Jaja
Mejor dejen de ver porno";2021-06-02 00:25:20;;;;7;0;"Qpd con los vatos que se ponen ""mal"" y hacen chistes sobre el embarazo de lana Rhoades como si les afectara??? Jaja
Mejor dejen de ver porno";[];[];[];[];2021-06-02 00:00:00;qpd vatos ponen mal hacen chistes embarazo si afectara jaja mejor dejen ver porno;1;0,0
1399884803743305728;Lana rhoades se embarazó, que chispotin😭😭😭  el dia más triste de mi vida😞😭;2021-06-02 00:25:20;;;;0;0;Lana rhoades se embarazó, que chispotin😭😭😭  el dia más triste de mi vida😞😭;[];[];[];['😭', '😭', '😭', '😞', '😭'];2021-06-02 00:00:00;embarazó chispotin dia triste vida;1;0,0
1399884721446871041;Lana rhoades está embarazada no lo puedo creer;2021-06-02 00:25:00;;;;8;0;Lana rhoades está embarazada no lo puedo creer;[];[];[];[];2021-06-02 00:00:00;embarazada puedo creer;1;0,011
1399884692514553857;When te enteras ahora que Lana Rhoades está embarazada y el Cruz Azul Campeón https://t.co/xswiREBqHM;2021-06-02 00:24:53;México;http://pbs.twimg.com/media/E21jtRZX0AInxlC.jpg;photo;3692;406;When te enteras ahora que Lana Rhoades está embarazada y el Cruz Azul Campeón ;['https://t.co/xswiREBqHM'];[];[];[];2021-06-02 00:00:00;when enteras ahora embarazada cruz azul campeón;1;0,145
1399884687733051397;Pinche Lana Rhoades te odio 😪😆;2021-06-02 00:24:52;Mexico;;;0;0;Pinche Lana Rhoades te odio 😪😆;[];[];[];['😪', '😆'];2021-06-02 00:00:00;pinche odio;1;0,339
1399884625980399616;"Señores soy el hombre mas feliz del mundo

El hijo de Lana Rhoades es mio! https://t.co/pIeW7dZfGV";2021-06-02 00:24:38;Venezuela;http://pbs.twimg.com/media/E21jpatXMAAoQ_X.png;photo;8;0;"Señores soy el hombre mas feliz del mundo

El hijo de Lana Rhoades es mio! ";['https://t.co/pIeW7dZfGV'];[];[];[];2021-06-02 00:00:00;señores hombre mas feliz mundo hijo mio;1;0,024
1399884579436179461;A mí no me molestaría ver un anal de Lana Rhoades embarazada de 7 meses con todo y creampie.;2021-06-02 00:24:26;;;;1;1;A mí no me molestaría ver un anal de Lana Rhoades embarazada de 7 meses con todo y creampie.;[];[];[];[];2021-06-02 00:00:00;molestaría ver anal embarazada meses creampie;1;0,022
1399884442278281219;¿Quieres conocer bien a tu vato? Pregúntale qué opina del embarazo de Lana Rhoades. #lanarhoades;2021-06-02 00:23:54;;;;0;0;¿Quieres conocer bien a tu vato? Pregúntale qué opina del embarazo de Lana Rhoades. ;[];['#lanarhoades'];[];[];2021-06-02 00:00:00;quieres conocer bien vato pregúntale opina embarazo;1;0,204
1399884376998125570;Como que lana rhoades no es Virgen🧐;2021-06-02 00:23:38;Monterrey, Nuevo León;;;0;0;Como que lana rhoades no es Virgen🧐;[];[];[];['🧐'];2021-06-02 00:00:00;virgen;1;0,026
1399884364910104578;Lana Rhoades embarazada weeeyyyyy nooooooo 😣😂;2021-06-02 00:23:35;;;;0;0;Lana Rhoades embarazada weeeyyyyy nooooooo 😣😂;[];[];[];['😣', '😂'];2021-06-02 00:00:00;embarazada weeeyyyyy nooooooo;1;0,498
1399884302679216130;"Lana Rhoades será madre

Felicitenme, seré padre ❤💯";2021-06-02 00:23:21;Panamá/Las Tablas/Sto. Domingo;;;16;1;"Lana Rhoades será madre

Felicitenme, seré padre ❤💯";[];[];[];['❤', '💯'];2021-06-02 00:00:00;madre felicitenme padre;1;0,257
1399884282403999745;Lana Rhoades está embarazada 💔🥺;2021-06-02 00:23:16;;;;0;0;Lana Rhoades está embarazada 💔🥺;[];[];[];['💔', '🥺'];2021-06-02 00:00:00;embarazada;0;0,662
1399884167182229507;Que mamadores andan jajaja que les molesta que Lana Rhoades esté embarazada no mamen;2021-06-02 00:22:48;Veracruz;;;0;0;Que mamadores andan jajaja que les molesta que Lana Rhoades esté embarazada no mamen;[];[];[];[];2021-06-02 00:00:00;mamadores andan jajaja molesta embarazada mamen;1;0,001
1399884086857117696;Hablar con mi tío de Lana Rhoades y Mía Khalifa jajaja, de por qué se salieron del porno, me da vida JAJAJAJA.;2021-06-02 00:22:29;;;;3;0;Hablar con mi tío de Lana Rhoades y Mía Khalifa jajaja, de por qué se salieron del porno, me da vida JAJAJAJA.;[];[];[];[];2021-06-02 00:00:00;hablar tío khalifa jajaja salieron porno da vida jajajaja;1;0,0
1399884022944309251;Primera alteración de la realidad después de #CruzAzulCampeón, que lana rhoades esta embarazada;2021-06-02 00:22:14;Tamaulipas, México;;;0;0;Primera alteración de la realidad después de  que lana rhoades esta embarazada;[];['#CruzAzulCampeón,'];[];[];2021-06-02 00:00:00;primera alteración realidad después embarazada;1;0,001
1399883948461903874;@UnPontifisex O a lana rhoades embarazada ya que estábamos en el temario;2021-06-02 00:21:56;Cordoba, Argentina;;;1;0; O a lana rhoades embarazada ya que estábamos en el temario;[];[];['@UnPontifisex'];[];2021-06-02 00:00:00;embarazada temario;1;0,086
1399883926995451907;"Que desagradable como lamentan la bonita noticia de Lana Rhoades, incluso leí la retorcida idea de verla en otra sección de embarazadas.
El consumo de la pornografia llega a ser grotesco a veces.";2021-06-02 00:21:51;Nicaragua;;;0;0;"Que desagradable como lamentan la bonita noticia de Lana Rhoades, incluso leí la retorcida idea de verla en otra sección de embarazadas.
El consumo de la pornografia llega a ser grotesco a veces.";[];[];[];[];2021-06-02 00:00:00;desagradable lamentan bonita noticia incluso leí retorcida idea verla sección embarazadas consumo pornografia llega ser grotesco veces;1;0,0
1399883672589844487;"¡TODO ES TU CULPA CRUZ AZUL! 

Lana Rhoades está embarazada. https://t.co/UCyZmtBiVV";2021-06-02 00:20:50;Luis pirata fuente;http://pbs.twimg.com/media/E21ix5SVUAABBYP.jpg;photo;1078;106;"¡TODO ES TU CULPA CRUZ AZUL! 

Lana Rhoades está embarazada. ";['https://t.co/UCyZmtBiVV'];[];[];[];2021-06-02 00:00:00;culpa cruz azul embarazada;1;0,151
1399883598321360896;"Como que 
Como que lana rhoades está embarazada";2021-06-02 00:20:33;;;;2;0;"Como que 
Como que lana rhoades está embarazada";[];[];[];[];2021-06-02 00:00:00;embarazada;0;0,122
1399883424358408199;LANA RHOADES TA PREÑA LANA RHOADES TA PREÑA !!!!;2021-06-02 00:19:51;;;;1;0;LANA RHOADES TA PREÑA LANA RHOADES TA PREÑA !!!!;[];[];[];[];2021-06-02 00:00:00;ta preña ta preña;1;0,498
1399883221073018881;Lana Rhoades está panzona :(;2021-06-02 00:19:03;Nicaragua ;;;2;0;Lana Rhoades está panzona :(;[];[];[];[];2021-06-02 00:00:00;panzona;1;0,662
1399883082908553219;NOOOOOOOO MARDITA SEAAA COMO QUE LANA RHOADES ESTA PREÑAAAA NOOOO PUEDE SEE CHAMO;2021-06-02 00:18:30;Buenos Aires, Argentina;;;0;0;NOOOOOOOO MARDITA SEAAA COMO QUE LANA RHOADES ESTA PREÑAAAA NOOOO PUEDE SEE CHAMO;[];[];[];[];2021-06-02 00:00:00;noooooooo mardita seaaa preñaaaa noooo puede see chamo;1;0,128
1399882858156732416;mira vos lana rhoades va a tener un bebe jajajaja;2021-06-02 00:17:36;384,400 km de la luna ;;;0;0;mira vos lana rhoades va a tener un bebe jajajaja;[];[];[];[];2021-06-02 00:00:00;mira vos va tener bebe jajajaja;1;0,143
1399882816326967300;El bebé de Lana Rhoades cuando nazca https://t.co/1gCsLVIM1T;2021-06-02 00:17:26;Metropolitano;http://pbs.twimg.com/media/E21iAFTWYAAnD2S.jpg;photo;7;0;El bebé de Lana Rhoades cuando nazca ;['https://t.co/1gCsLVIM1T'];[];[];[];2021-06-02 00:00:00;bebé nazca;1;0,176
1399882501133422594;Primero Mía Khalifa casada, y ahora Lana Rhoades embarazada, el fin....;2021-06-02 00:16:11;Sevilla, Colombia;;;2;0;Primero Mía Khalifa casada, y ahora Lana Rhoades embarazada, el fin....;[];[];[];[];2021-06-02 00:00:00;primero khalifa casada ahora embarazada fin;1;0,116
1399882228046319616;Y a todo esto, quien es Lana Rhoades??? Es estrella porno??? Cuantos videos de ella hay en XVideos??? #DejenDeMamar;2021-06-02 00:15:06;A un millón de años luz.;;;0;0;Y a todo esto, quien es Lana Rhoades??? Es estrella porno??? Cuantos videos de ella hay en XVideos??? ;[];['#DejenDeMamar'];[];[];2021-06-02 00:00:00;estrella porno cuantos videos xvideos;1;0,004
1399882215195086852;Le deseamos lo mejor a Lana Rhoades en esta nueva etapa.;2021-06-02 00:15:03;OPINIONES PERSONALES. 9GAGGER.;;;1;0;Le deseamos lo mejor a Lana Rhoades en esta nueva etapa.;[];[];[];[];2021-06-02 00:00:00;deseamos mejor nueva etapa;1;0,024
1399882197922992133;Lana Rhoades está embarazada noo000ooOOOOo;2021-06-02 00:14:59;Buenos Aires, Argentina;;;9;0;Lana Rhoades está embarazada noo000ooOOOOo;[];[];[];[];2021-06-02 00:00:00;embarazada noo ooooooo;1;0,662
1399882068818006019;De quién será el bebé de Lana Rhoades? https://t.co/NLChWpxrW9;2021-06-02 00:14:28;;http://pbs.twimg.com/tweet_video_thumb/E21hUVjXwAI8BBr.jpg;photo;6;0;De quién será el bebé de Lana Rhoades? ;['https://t.co/NLChWpxrW9'];[];[];[];2021-06-02 00:00:00;quién bebé;1;0,305
1399881990099374085;Quien piko es Lana Rhoades? Y que tiene que esté embarazada!?;2021-06-02 00:14:09;;;;0;0;Quien piko es Lana Rhoades? Y que tiene que esté embarazada!?;[];[];[];[];2021-06-02 00:00:00;piko embarazada;1;0,023
1399881939394482188;"Que Karlis Romero ni que nada, Lana Rhoades está preñada.

ESA ES LA NOTICIA.";2021-06-02 00:13:57;Santiago, Chile;;;0;0;"Que Karlis Romero ni que nada, Lana Rhoades está preñada.

ESA ES LA NOTICIA.";[];[];[];[];2021-06-02 00:00:00;karlis romero preñada noticia;1;0,001
1399881897644331012;Lana Rhoades ha fallecido.;2021-06-02 00:13:47;Río Medio City, Veracruz ;;;0;0;Lana Rhoades ha fallecido.;[];[];[];[];2021-06-02 00:00:00;fallecido;1;0,326
1399881858624667653;El doctor cuando se alivie Lana Rhoades https://t.co/phtXRFtYiJ;2021-06-02 00:13:38;Monterrey, Nuevo León;http://pbs.twimg.com/media/E21hIYBWEAAP6if.jpg;photo;2001;134;El doctor cuando se alivie Lana Rhoades ;['https://t.co/phtXRFtYiJ'];[];[];[];2021-06-02 00:00:00;doctor alivie;1;0,067
1399881748352208897;Por qué estarías triste por embarazo de Lana Rhoades we, claramente ella no le interesa tu existencia.;2021-06-02 00:13:12;Meme-xico.;;;1;0;Por qué estarías triste por embarazo de Lana Rhoades we, claramente ella no le interesa tu existencia.;[];[];[];[];2021-06-02 00:00:00;triste embarazo we claramente interesa existencia;1;0,0
1399881558790713345;"Yo: Junio sorprendeme
Junio: *Lana Rhoades está embarazada*
Creo que el ""junio sorprendeme"" se lo tomó muy enserio";2021-06-02 00:12:26;;;;2;0;"Yo: Junio sorprendeme
Junio: *Lana Rhoades está embarazada*
Creo que el ""junio sorprendeme"" se lo tomó muy enserio";[];[];[];[];2021-06-02 00:00:00;junio sorprendeme junio embarazada creo junio sorprendeme tomó enserio;1;0,002
1399881447297667073;Lana Rhoades está embarazada. Sálganse de Twitter, quiero estar solo.;2021-06-02 00:12:00;Barranquilla, Colombia;;;3;0;Lana Rhoades está embarazada. Sálganse de Twitter, quiero estar solo.;[];[];[];[];2021-06-02 00:00:00;embarazada sálganse twitter quiero solo;1;0,252
1399881326640119812;"¿LANA RHOADES ESTÁ EMBARAZADA?
AYYY, QUE EMOCIÓN, DIOS.";2021-06-02 00:11:31;;;;0;0;"¿LANA RHOADES ESTÁ EMBARAZADA?
AYYY, QUE EMOCIÓN, DIOS.";[];[];[];[];2021-06-02 00:00:00;embarazada ayyy emoción dios;1;0,169
1399881065439936516;"El que embrazo a Lana Rhoades&gt;&gt;&gt; Los demás Mortales";2021-06-02 00:10:29;Ciudad Autónoma de Buenos Aire;;;2;0;"El que embrazo a Lana Rhoades&gt;&gt;&gt; Los demás Mortales";[];[];[];[];2021-06-02 00:00:00;embrazo gt gt gt demás mortales;1;0,019
1399880988533067776;Lana rhoades embarazada, espero que la ART se haga cargo;2021-06-02 00:10:10;;;;0;0;Lana rhoades embarazada, espero que la ART se haga cargo;[];[];[];[];2021-06-02 00:00:00;embarazada espero art haga cargo;1;0,005
1399880650329628675;El hijo de Lana Rhoades: https://t.co/Io8f7LrODE;2021-06-02 00:08:50;Garchandome a tu hermana ;http://pbs.twimg.com/media/E21f7mKXIAMajn3.png;photo;3;0;El hijo de Lana Rhoades: ;['https://t.co/Io8f7LrODE'];[];[];[];2021-06-02 00:00:00;hijo;2;0,363
1399880649931169796;Lana Rhoades esta preña y no fui yo😞💔;2021-06-02 00:08:50;;;;0;0;Lana Rhoades esta preña y no fui yo😞💔;[];[];[];['😞', '💔'];2021-06-02 00:00:00;preña;1;0,019
1399880441457426435;Vieron que lana rhoades va a ser mamá ksjsja todavía no nace y ya en la escuela lo están jodiendo con la madre;2021-06-02 00:08:00;;;;2;0;Vieron que lana rhoades va a ser mamá ksjsja todavía no nace y ya en la escuela lo están jodiendo con la madre;[];[];[];[];2021-06-02 00:00:00;vieron va ser mamá ksjsja todavía nace escuela jodiendo madre;1;0,0
1399880302806417409;varias páginas de memes han subido un screenshot de lana rhoades anunciando su embarazo, y los comentarios q hay en esas páginas me dan asco weón hombres culiaos m*tense luego;2021-06-02 00:07:27;she/her;;;1;0;varias páginas de memes han subido un screenshot de lana rhoades anunciando su embarazo, y los comentarios q hay en esas páginas me dan asco weón hombres culiaos m*tense luego;[];[];[];[];2021-06-02 00:00:00;varias páginas memes subido screenshot anunciando embarazo comentarios q páginas dan asco weón hombres culiaos m tense luego;1;0,0
1399880300914778117;"TODOS al enterarse que Lana Rhoades acaba de anunciar que está embarazada: 
#LanaRhoades # https://t.co/pLMmw1c9L4";2021-06-02 00:07:26;;http://pbs.twimg.com/media/E21ftxUUUAIWT3K.jpg;photo;9;1;"TODOS al enterarse que Lana Rhoades acaba de anunciar que está embarazada: 
  ";['https://t.co/pLMmw1c9L4'];['#LanaRhoades', '#'];[];[];2021-06-02 00:00:00;enterarse acaba anunciar embarazada;1;0,248
1399879934194208772;Que Lana Rhoades está embrazada? Quien es el padre🤯;2021-06-02 00:05:59;Ciudad Autónoma de Buenos Aire;;;3;0;Que Lana Rhoades está embrazada? Quien es el padre🤯;[];[];[];['🤯'];2021-06-02 00:00:00;embrazada padre;1;0,255
1399879718392922112;Jajajaja los vatos bien sacados de onda por que Lana Rhoades está embarazada;2021-06-02 00:05:08;;;;2;0;Jajajaja los vatos bien sacados de onda por que Lana Rhoades está embarazada;[];[];[];[];2021-06-02 00:00:00;jajajaja vatos bien sacados onda embarazada;1;0,096
1399879681252413441;porqué hay hombres triste por el hecho de que lana rhoades va a ser mamá 🥴🥴?;2021-06-02 00:04:59;;;;16;0;porqué hay hombres triste por el hecho de que lana rhoades va a ser mamá 🥴🥴?;[];[];[];['🥴', '🥴'];2021-06-02 00:00:00;porqué hombres triste hecho va ser mamá;1;0,0
1399879598398054400;"La actriz internacional de cine contemporáneo, Lana Rhoades, acaba de confirmar que está embarazada

Así es, la amada actriz, ícono de toda una generación será madre 😍 https://t.co/4UekPa6VQK";2021-06-02 00:04:39;;http://pbs.twimg.com/media/E21fExjVEAEGr8h.jpg;photo;66;8;"La actriz internacional de cine contemporáneo, Lana Rhoades, acaba de confirmar que está embarazada

Así es, la amada actriz, ícono de toda una generación será madre 😍 ";['https://t.co/4UekPa6VQK'];[];[];['😍'];2021-06-02 00:00:00;actriz internacional cine contemporáneo acaba confirmar embarazada así amada actriz ícono toda generación madre;1;0,005
1399879555360436224;@eliam_72 Esto quiere decir que se viene el porno de Lana Rhoades embarazada, a celebrar.;2021-06-02 00:04:29;;;;0;0; Esto quiere decir que se viene el porno de Lana Rhoades embarazada, a celebrar.;[];[];['@eliam_72'];[];2021-06-02 00:00:00;quiere decir viene porno embarazada celebrar;1;0,001
1399879459390595073;Por qué Lana Rhoades anda en tendencia;2021-06-02 00:04:06;La Meca, Reino de Arabia Saudi;;;0;0;Por qué Lana Rhoades anda en tendencia;[];[];[];[];2021-06-02 00:00:00;anda tendencia;1;0,038
1399879439899631616;Lana Rhoades embarazada. Ya no hay buenos días, solo días.😔;2021-06-02 00:04:01;📍🇻🇪Caracas, Venezuela;;;0;0;Lana Rhoades embarazada. Ya no hay buenos días, solo días.😔;[];[];[];['😔'];2021-06-02 00:00:00;embarazada buenos días solo días;1;0,0
1399879419712479236;Lana Rhoades buscando al padre de su hij@ https://t.co/jJLlYeV4GN;2021-06-02 00:03:56;Ciudad Real, España;http://pbs.twimg.com/media/E21e6CVXMAETWR2.jpg;photo;167;9;Lana Rhoades buscando al padre de su hij@ ;['https://t.co/jJLlYeV4GN'];[];[];[];2021-06-02 00:00:00;buscando padre hij;1;0,113
1399879397948243970;Sálganse de Twitter quiero estar solo, se embarazó Lana Rhoades https://t.co/xBEKHGO4x7;2021-06-02 00:03:51;Monterrey, Nuevo León;http://pbs.twimg.com/media/E21e5HiXwAMNPYI.jpg;photo;268;31;Sálganse de Twitter quiero estar solo, se embarazó Lana Rhoades ;['https://t.co/xBEKHGO4x7'];[];[];[];2021-06-02 00:00:00;sálganse twitter quiero solo embarazó;1;0,066
1399879377760948229;Como que Lana Rhoades esta embarazada????;2021-06-02 00:03:46;Misiones, El Soberbio;;;8;1;Como que Lana Rhoades esta embarazada????;[];[];[];[];2021-06-02 00:00:00;embarazada;0;0,126
1399879374518771720;Me acuerdo de los memes q le hacían q lana rhoades del hijo JANFJAJAJJAJAJAJA;2021-06-02 00:03:46;ミD.E.F.D.Mミ;;;0;0;Me acuerdo de los memes q le hacían q lana rhoades del hijo JANFJAJAJJAJAJAJA;[];[];[];[];2021-06-02 00:00:00;acuerdo memes q hacían q hijo janfjajajjajajaja;1;0,019
1399879172009439236;Lana rhoades embarazada lol;2021-06-02 00:02:57;ミD.E.F.D.Mミ;;;0;0;Lana rhoades embarazada lol;[];[];[];[];2021-06-02 00:00:00;embarazada lol;1;0,498
1399879050265464832;Como maman con el embarazo de Lana Rhoades jajajajaja que wey que les awita;2021-06-02 00:02:28;;;;1;0;Como maman con el embarazo de Lana Rhoades jajajajaja que wey que les awita;[];[];[];[];2021-06-02 00:00:00;maman embarazo jajajajaja wey awita;1;0,003
1399878926898454534;"Nadie :

El Hijo de Lana Rhoades : https://t.co/UweqZvSsjf";2021-06-02 00:01:59;A que tu puta madre;http://pbs.twimg.com/media/E21edv6XIAQAJZF.jpg;photo;1;0;"Nadie :

El Hijo de Lana Rhoades : ";['https://t.co/UweqZvSsjf'];[];[];[];2021-06-02 00:00:00;nadie hijo;2;0,025
1399878579534635012;Lana Rhoades embarazada, fin de una era.;2021-06-02 00:00:36;;;;3;0;Lana Rhoades embarazada, fin de una era.;[];[];[];[];2021-06-02 00:00:00;embarazada fin;1;0,694
1399878398839828480;@EscritosLana en q momento dijo esto lana rhoades;2021-06-01 23:59:53;;;;0;0; en q momento dijo esto lana rhoades;[];[];['@EscritosLana'];[];2021-06-01 23:00:00;q momento dijo;1;0,016
1399878176793403395;Lana Rhoades será madre, el último sello del apocalipsis ha sido roto, es hora de arrepentirnos de nuestros pecados.;2021-06-01 23:59:00;Monterrey, Nuevo León;;;3;0;Lana Rhoades será madre, el último sello del apocalipsis ha sido roto, es hora de arrepentirnos de nuestros pecados.;[];[];[];[];2021-06-01 23:00:00;madre último sello apocalipsis sido roto hora arrepentirnos pecados;1;0,001
1399877772617687042;igual no es como que Lana Rhoades sepa que yo existo xd;2021-06-01 23:57:24;🆘;;;2;0;igual no es como que Lana Rhoades sepa que yo existo xd;[];[];[];[];2021-06-01 23:00:00;igual sepa existo xd;1;0,001
1399877719979069445;Lana Rhoades se hizo pancita y yo ya estoy llorando. ¿Se imaginan lo preciosa que se va a ver en su embarazo? Exijo muchas fotos para llorarle más.;2021-06-01 23:57:11;𝐏𝒂𝒈𝒆 𝟏𝟏 • \'sa-nǝ-tē/ . . . En un intento loco, me enamoré de ti. ;;;36;1;Lana Rhoades se hizo pancita y yo ya estoy llorando. ¿Se imaginan lo preciosa que se va a ver en su embarazo? Exijo muchas fotos para llorarle más.;[];[];[];[];2021-06-01 23:00:00;hizo pancita llorando imaginan preciosa va ver embarazo exijo muchas fotos llorarle;1;0,0
1399877713272393732;¿Quién fue el maldito que preñó a Lana Rhoades?;2021-06-01 23:57:09;Bogotá, D.C., Colombia;;;0;0;¿Quién fue el maldito que preñó a Lana Rhoades?;[];[];[];[];2021-06-01 23:00:00;quién maldito preñó;1;0,24
1399877679667728384;un compañero acaba de manar al grupo que lana rhoades esta embarazada;2021-06-01 23:57:01;jin’s •ᴗ•;;;0;0;un compañero acaba de manar al grupo que lana rhoades esta embarazada;[];[];[];[];2021-06-01 23:00:00;compañero acaba manar grupo embarazada;1;0,009
